0.351	-0.0022085	0.0000963
0.450	-0.0018569	0.0001841
0.549	-0.0017134	0.0001737
0.695	-0.0017383	0.0002289
0.894	-0.0011716	0.0002234
1.115	-0.0005465	0.0001813
1.365	0.0010871	0.0002113
1.711	0.0019904	0.0002431
2.207	0.0048502	0.0004633
2.714	0.0051205	0.0008701
3.216	0.0065497	0.0008417
3.719	0.0111513	0.0021616
4.396	0.0103564	0.0017408
5.417	0.0123886	0.0039517
6.435	0.0119714	0.0075548
7.445	0.0171285	0.0100014
8.827	-0.0083356	0.0060356
10.860	0.0252648	0.0148351
