0.351	-0.0026796	0.0002664
0.450	-0.0025341	0.0003978
0.549	-0.0023081	0.0003962
0.695	-0.0020311	0.0002431
0.894	-0.0013762	0.0002588
1.115	-0.0001802	0.0002249
1.365	0.0006364	0.0001787
1.711	0.0023903	0.0003241
2.208	0.0058829	0.0006929
2.715	0.0072798	0.0008320
3.217	0.0091577	0.0011617
3.720	0.0103425	0.0020773
4.397	0.0076800	0.0019398
5.419	0.0108292	0.0039207
6.434	0.0140432	0.0078619
7.446	0.0183656	0.0114656
8.827	0.0151661	0.0097048
10.855	0.0093322	0.0186459
