0.351	-0.0011330	0.0001730
0.450	-0.0014195	0.0001906
0.549	-0.0014906	0.0002591
0.695	-0.0013887	0.0001044
0.894	-0.0009129	0.0001310
1.116	-0.0002922	0.0001785
1.365	0.0005240	0.0001818
1.711	0.0012773	0.0003280
2.207	0.0031500	0.0003438
2.714	0.0040712	0.0004673
3.215	0.0048301	0.0009056
3.718	0.0052651	0.0012821
4.391	0.0080371	0.0011921
5.415	0.0003303	0.0031221
6.434	0.0054231	0.0043366
7.446	0.0044099	0.0066457
8.829	-0.0022589	0.0046452
10.863	-0.0139569	0.0097332
