0.351	-0.0065572	0.0006657
0.449	-0.0057213	0.0008470
0.549	-0.0057525	0.0006480
0.694	-0.0039046	0.0007208
0.893	-0.0037247	0.0005486
1.114	-0.0015808	0.0009938
1.364	0.0011398	0.0012059
1.710	0.0055549	0.0010607
2.209	0.0074584	0.0022381
2.717	0.0143995	0.0038199
3.220	0.0217429	0.0036818
3.723	0.0221297	0.0050198
4.407	0.0195960	0.0069126
5.423	0.0272587	0.0070052
6.435	0.0206824	0.0153913
7.445	0.0131261	0.0424747
8.821	0.0590142	0.0250954
10.839	0.0402862	0.0257949
