0.351	-0.0014008	0.0000827
0.450	-0.0017583	0.0000906
0.549	-0.0020975	0.0001016
0.695	-0.0023496	0.0000424
0.894	-0.0026539	0.0000807
1.116	-0.0025512	0.0000549
1.365	-0.0023258	0.0000892
1.711	-0.0011579	0.0000881
2.207	0.0011523	0.0001588
2.713	0.0043376	0.0002807
3.215	0.0081538	0.0003211
3.717	0.0114492	0.0006697
4.389	0.0111105	0.0006413
5.413	0.0067767	0.0015423
6.433	0.0030462	0.0016726
7.446	0.0057426	0.0015923
8.832	0.0014622	0.0032352
10.864	-0.0108447	0.0059343
