0.351	-0.0001898	0.0003288
0.450	-0.0013226	0.0003448
0.549	-0.0025999	0.0002813
0.694	-0.0042896	0.0003775
0.894	-0.0059463	0.0003880
1.115	-0.0084210	0.0002635
1.365	-0.0112095	0.0003843
1.710	-0.0150336	0.0006150
2.208	-0.0176045	0.0006472
2.716	-0.0199869	0.0012069
3.219	-0.0260726	0.0016676
3.722	-0.0225311	0.0039781
4.404	-0.0264677	0.0025698
5.422	-0.0366368	0.0048635
6.436	-0.0382338	0.0066430
7.442	-0.0496724	0.0084140
8.823	-0.0494322	0.0143430
10.859	-0.0472483	0.0127978
